DEM数据文件,经度,纬度,起始角度,终止角度,视点高度,SPDERL算法整体错误率
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.419082,41.34167343,164.8731838,244.8576373,500,0.015616728
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7822611,41.25989819,268.1073636,321.8985745,500,0.000810811
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6257021,41.25949927,27.46791741,278.4968168,500,0.10355494
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.23169348,28.50196214,290.5698216,331.6490075,550,0.003519822
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.52876817,28.43824032,189.8136111,236.9034808,550,0.007814598
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.3424625,28.4518331,169.0933344,195.1651293,550,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.456951,28.43132339,43.87704897,197.2138662,550,0.01404516
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.44800956,28.50621857,260.841802,323.8482419,550,0.001387787
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2128902,34.76437839,215.1178955,344.0552877,550,0.02829712
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4806546,34.67919348,217.8167394,326.7705457,550,0.007027697
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5936905,34.75235298,184.3256978,302.3364744,550,0.001299376
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3200796,34.69184211,327.2191336,349.3099981,550,0.009433962
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8194934,34.74442049,18.54327532,137.1249881,550,0.000848131
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3122252,41.727486,64.87389001,308.0126317,550,0.033391085
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5226928,41.80516063,28.57436941,131.8394679,550,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4400364,41.70247163,211.7732292,332.8730924,550,0.003222506
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5926818,41.69193313,172.4525015,220.5414122,550,0.000177599
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5345543,41.78734509,3.597084741,26.82603573,550,0.011217316
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.6295313,28.6178551,263.090782,286.8147295,600,0.000148509
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.19123001,28.54082642,55.2388012,238.5533791,600,0.012402364
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.43955137,28.54611872,294.3497088,358.6157944,600,0.014417102
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.73927867,28.6030319,167.3722173,288.3190767,600,0.003122212
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.44083119,28.59286897,312.535039,340.1304511,600,0.000341897
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5881514,34.65625701,343.8343332,349.3596484,600,0.000136064
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.835806,34.73895061,20.1834533,235.2730239,600,0.002799428
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6930824,34.76224161,85.94469383,192.395856,600,0.015151515
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4130454,34.70053738,268.1235692,276.2107591,600,0.000394737
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7362472,34.69652571,227.1363577,297.2963893,600,8.01E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6197772,41.37466413,236.269109,285.5106611,600,0.000101693
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4260607,41.40302489,31.84616895,114.4046835,600,0.000362582
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4384282,41.3569774,39.84281929,254.2935448,600,0.021231423
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6228565,41.3856346,298.5230281,333.8766136,600,0.000710011
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3877748,41.40465426,288.5303308,320.294671,600,0.000763068
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.35935944,28.42987126,59.24216605,235.6436318,650,0.001646091
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.46472121,28.44893241,338.0166965,353.1129104,650,0.000139399
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.82076033,28.50709933,194.4637158,309.9486327,650,0.004241733
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.82559816,28.40728449,332.0525637,335.4029165,650,0.001362398
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.448299,28.48036871,359.0334736,359.697076,650,0.003295004
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3817961,34.35887672,13.80251059,204.4650901,650,0.002152853
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2737558,34.4622188,251.666949,324.1333574,650,0.002376283
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.1870388,34.47232192,33.30936482,359.9511854,650,0.004871568
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8247098,34.34982279,24.71008265,272.9706367,650,0.133858268
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7282813,34.46842194,290.0238707,292.4904704,650,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4031013,41.30222328,315.1267239,317.4650703,650,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.2727237,41.25577047,101.7913918,346.5987302,650,0.010147912
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.581632,41.24435724,107.7341421,211.2054678,650,0.000876937
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7668178,41.22994406,301.7255265,326.7094373,650,0.002410058
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4786508,41.2554091,111.708948,351.7001284,650,0.006862044
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.46169978,28.67948222,227.2497104,273.9356001,700,0.031372549
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.18799929,28.66609651,315.5018392,325.1221727,700,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.1982226,28.65212967,96.5604248,350.6596859,700,0.017087727
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.45522989,28.73011487,231.2450255,259.8124514,700,0.00990099
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.6222294,28.6478736,337.8692593,353.5439319,700,0.000927931
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5980351,34.35909531,329.875278,345.7039777,700,0.000147645
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2091927,34.30862573,108.3018824,250.6094775,700,0.003447312
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5029048,34.32787566,251.726433,281.3552713,700,0.0021398
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4844816,34.31632357,128.6446569,143.6994379,700,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5496402,34.29066301,69.43691035,278.3777177,700,0.139324774
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5763666,41.74127676,70.29722214,277.7667616,700,0.134599903
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.2892232,41.71536822,150.2695001,345.7101611,700,0.003141864
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4820405,41.78651074,76.45544337,151.961447,700,0.020833333
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5153983,41.79884054,42.20125125,257.1010678,700,0.003921569
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6010538,41.75351984,223.6412733,341.0406236,700,0.004779025
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.42036372,28.1308758,90.60845899,130.3217444,750,0.005882353
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.61059762,28.2019972,21.43055254,192.7013488,750,0.0187213
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.62260789,28.1975583,333.5388564,359.7692791,750,0.004341899
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.51262437,28.18134831,97.317589,331.7524032,750,0.008273897
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.54860677,28.1886802,228.46085,261.7955688,750,0.001623904
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4877159,34.39382418,13.33948202,163.0652801,750,0.023116043
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3299971,34.32615506,313.2599256,351.3136298,750,0.000582751
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4787872,34.29207614,52.16176035,58.516157,750,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4319206,34.37411484,303.7027612,309.2744391,750,0.000166694
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5694682,34.34828614,240.2899937,292.8834553,750,4.11E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5165023,41.6625687,270.3765615,278.8786697,750,0.024900758
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5363623,41.64486613,305.6163994,358.8221447,750,0.001476628
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3521299,41.69604644,264.8705211,272.1997997,750,0.001275917
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4829529,41.60874728,194.8836422,273.1817287,750,0.001830319
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6980575,41.71382055,259.4296268,340.3053553,750,0.0063249
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.35480467,28.75489872,95.98789988,104.0628221,800,0.02966166
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.68915767,28.78025226,271.9753888,311.414141,800,0.005629838
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.54211927,28.73817804,108.3442836,126.3794867,800,0.008116883
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.64105274,28.78955932,179.6796885,295.6853436,800,0.010886664
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.54733639,28.70834424,323.8668219,353.205647,800,0.001220504
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5558899,34.31830947,138.7235815,170.5739376,800,0.0125
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2874274,34.2587149,348.9215337,358.328781,800,0.000160356
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4510737,34.21867004,225.4597729,316.5010864,800,0.000405254
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5413097,34.27279186,87.5644051,96.24121674,800,0.00109499
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2989636,34.27790552,123.0252956,217.0244916,800,0.001267427
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4660973,41.22344505,88.43139397,225.3722276,800,0.010798429
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.750098,41.29371038,150.7562462,322.7971551,800,0.007458099
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4487366,41.3171718,122.7525855,259.8984994,800,0.000292398
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6525354,41.24148113,3.399642065,302.5415857,800,0.060243821
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7220156,41.24707729,116.6892858,276.2960275,800,0.001362398
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.29399795,28.79788181,265.2544799,303.8115986,850,0.004258944
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.53422444,28.72403195,70.04166082,142.6882824,850,0.000692809
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.57872068,28.80694784,348.7204078,349.1511568,850,8.61E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.28713912,28.73623136,305.6771049,316.6916601,850,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.78545286,28.75560088,355.1415287,359.565079,850,0.00066457
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.316794,34.48954876,208.8595213,325.0329777,850,0.003225057
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.587422,34.51364215,46.94985491,85.3120438,850,0.001128486
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6627459,34.5319318,193.5263471,301.7900673,850,0.000762195
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.404787,34.42430174,62.60649758,197.7708641,850,0.000794702
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5794396,34.45197325,81.22195837,119.6829174,850,0.000134252
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6279793,41.24735243,84.57367859,357.6835073,850,0.044005588
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.2766598,41.33456113,65.21517653,303.1541156,850,0.058631922
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4303109,41.28576721,170.289683,199.746766,850,4.11E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5277188,41.2895341,205.1713268,295.4371167,850,0.005681443
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4998903,41.28194546,240.8964229,273.9726131,850,0.00082713
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.55277704,28.13192798,160.0661293,197.2876967,900,0.000190404
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.63967404,28.18886006,140.1538186,267.8492814,900,0.01176869
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.30920435,28.1985176,346.7603408,352.9930224,900,0.000104628
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.58472347,28.17978634,57.47909362,318.5241829,900,0.042396749
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.20218505,28.20479207,330.5100994,341.9654158,900,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3163265,34.78978742,116.9212676,135.0936854,900,6.49E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3196397,34.81577958,106.2261067,327.8278345,900,0.000394066
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7092445,34.8579083,46.93692803,109.564508,900,0.000178126
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7568336,34.87353587,267.1302268,325.8409632,900,0.000938086
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2115877,34.84796241,238.9670255,331.9690135,900,7.34E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.317676,41.4122837,56.87760802,289.7075217,900,0.119121426
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5468871,41.43039491,106.9323013,160.2715551,900,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3381911,41.43708596,309.4786171,346.4328619,900,0.000729694
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4779567,41.42299403,124.274481,282.9084214,900,0.000148721
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6060022,41.41821685,120.9882583,186.1870973,900,0.000171006
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.76755061,28.21331546,179.94823,311.3851332,950,0.013003901
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.63188616,28.18096096,258.9030567,307.8894572,950,0.000285696
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.34713386,28.19535122,174.966806,357.8801946,950,0.046253692
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.33622799,28.23150936,80.88750572,345.1582172,950,0.025392591
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.65841806,28.16602794,116.1685395,137.663654,950,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7468517,34.78913619,258.491748,276.7752777,950,0.000130081
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.701758,34.75954235,37.70959518,77.38510137,950,0.000693161
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5252289,34.81519917,273.8316966,342.6577843,950,0.001059416
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8014468,34.82501022,228.0914598,274.57223,950,0.000330719
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4948207,34.81249149,251.2473256,304.397736,950,0.000463392
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4240565,41.40580084,348.5082504,354.4835935,950,4.47E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7858313,41.39816371,77.20260274,122.5010954,950,5.21E-05
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4510285,41.31014966,276.3608732,316.7867614,950,0.0014413
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6567329,41.36537342,163.2829969,348.3887347,950,0.018760775
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3414848,41.34927126,74.70191319,353.3779433,950,0.012856856
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.56045795,28.62409199,134.491591,256.3546781,1000,0.011330649
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.40505595,28.63183421,358.3521324,359.9950476,1000,0.009868421
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.47898774,28.60223568,337.8131914,340.6327989,1000,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.27821085,28.5296502,204.8974044,272.602622,1000,0.001108358
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.33055372,28.53309024,286.419824,347.7303232,1000,0.006988513
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5166703,34.68656704,296.9103674,314.9413975,1000,0.005286702
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5392952,34.73568243,104.5955931,248.3972127,1000,0.064777328
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2129741,34.75784065,87.29636265,349.3848982,1000,0.009085323
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6349071,34.74722261,247.537575,316.5083823,1000,0.001050144
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6904406,34.71564289,165.3436827,207.4589901,1000,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3964722,41.20217672,93.70046782,152.2455783,1000,0.000383583
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.2776213,41.24209538,286.890488,287.457121,1000,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3168563,41.26348245,67.49038148,149.256563,1000,0.00059952
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7447603,41.22692382,204.3504347,310.9294347,1000,0.005298895
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6726263,41.24880484,27.29190855,220.863803,1000,0.003764974
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.56921188,28.62351693,200.1136648,213.8470319,1050,0.006802721
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.52646793,28.66731942,359.5776884,359.9529589,1050,0.002686246
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.64449354,28.61223507,133.550553,181.4759089,1050,0.044164038
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.58245882,28.67424222,314.9798947,355.161078,1050,0.000426033
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.45309041,28.67177627,293.881104,305.5373675,1050,0.003291488
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7191754,34.5179405,210.2984933,262.3585669,1050,0.000285551
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3412116,34.45158079,331.1213024,353.7027309,1050,0.000517637
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6835014,34.36956944,107.0912177,138.9097905,1050,0
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6986621,34.50255352,97.53220664,178.9496709,1050,0.006787745
F:\Rikola-Specpy\S_PDERL\data\Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4383258,34.51448607,225.0350134,258.519159,1050,0.000702247
